image_id,official_split,split
COCO_train2014_000000048001,train,train
COCO_train2014_000000048047,train,train
COCO_train2014_000000048126,train,train
COCO_train2014_000000048150,train,train
COCO_train2014_000000048220,train,train
COCO_train2014_000000048595,train,train
COCO_train2014_000000048658,train,train
COCO_train2014_000000048710,train,train
COCO_train2014_000000048733,train,train
COCO_train2014_000000048747,train,train
COCO_train2014_000000048759,train,train
COCO_train2014_000000048794,train,train
COCO_train2014_000000048971,train,train
COCO_train2014_000000049017,train,train
COCO_train2014_000000049053,train,train
COCO_train2014_000000049095,train,train
COCO_train2014_000000049143,train,train
COCO_train2014_000000049199,train,train
COCO_train2014_000000049254,train,train
COCO_train2014_000000049301,train,train
COCO_train2014_000000049384,train,train
COCO_train2014_000000049573,train,train
COCO_train2014_000000049592,train,train
COCO_train2014_000000049662,train,train
COCO_train2014_000000049673,train,train
COCO_train2014_000000049719,train,train
COCO_train2014_000000049782,train,train
COCO_train2014_000000049790,train,train
COCO_train2014_000000049801,train,train
COCO_train2014_000000049988,train,train
COCO_train2014_000000050003,train,train
COCO_train2014_000000050134,train,train
COCO_train2014_000000050244,train,train
COCO_train2014_000000050261,train,train
COCO_train2014_000000050389,train,train
COCO_train2014_000000050518,train,train
COCO_train2014_000000050536,train,train
COCO_train2014_000000050556,train,train
COCO_train2014_000000050597,train,train
COCO_train2014_000000050648,train,train
COCO_train2014_000000050757,train,train
COCO_train2014_000000050806,train,train
COCO_train2014_000000050878,train,train
COCO_train2014_000000050885,train,train
COCO_train2014_000000050927,train,train
COCO_train2014_000000050939,train,train
COCO_train2014_000000050961,train,train
COCO_train2014_000000051021,train,train
COCO_train2014_000000051152,train,train
COCO_train2014_000000051168,train,train
COCO_train2014_000000051302,train,train
COCO_train2014_000000051310,train,train
COCO_train2014_000000051453,train,train
COCO_train2014_000000051474,train,train
COCO_train2014_000000051478,train,train
COCO_train2014_000000051504,train,train
COCO_train2014_000000051525,train,train
COCO_train2014_000000051563,train,train
COCO_train2014_000000051618,train,train
COCO_train2014_000000051639,train,train
COCO_train2014_000000051819,train,train
COCO_train2014_000000051899,train,train
COCO_train2014_000000051941,train,train
COCO_train2014_000000051965,train,train
COCO_train2014_000000052030,train,train
COCO_train2014_000000052073,train,train
COCO_train2014_000000052086,train,train
COCO_train2014_000000052123,train,train
COCO_train2014_000000052151,train,train
COCO_train2014_000000052153,train,train
COCO_train2014_000000052270,train,train
COCO_train2014_000000052299,train,train
COCO_train2014_000000052341,train,train
COCO_train2014_000000052382,train,train
COCO_train2014_000000052448,train,train
COCO_train2014_000000052497,train,train
COCO_train2014_000000052502,train,train
COCO_train2014_000000052611,train,train
COCO_train2014_000000052619,train,train
COCO_train2014_000000052819,train,train
COCO_train2014_000000052844,train,train
COCO_train2014_000000052901,train,train
COCO_train2014_000000052929,train,train
COCO_train2014_000000052943,train,train
COCO_train2014_000000053095,train,train
COCO_train2014_000000053136,train,train
COCO_train2014_000000053143,train,train
COCO_train2014_000000053169,train,train
COCO_train2014_000000053170,train,train
COCO_train2014_000000053196,train,train
COCO_train2014_000000053208,train,train
COCO_train2014_000000053351,train,train
COCO_train2014_000000053361,train,train
COCO_train2014_000000053405,train,train
COCO_train2014_000000053451,train,train
COCO_train2014_000000053455,train,train
COCO_train2014_000000053464,train,train
COCO_train2014_000000053479,train,train
COCO_train2014_000000053601,train,train
COCO_train2014_000000053632,train,train
COCO_train2014_000000053643,train,train
COCO_train2014_000000053729,train,train
COCO_train2014_000000053793,train,train
COCO_train2014_000000053939,train,train
COCO_train2014_000000054052,train,train
COCO_train2014_000000054065,train,train
COCO_train2014_000000054121,train,train
COCO_train2014_000000054163,train,train
COCO_train2014_000000054173,train,train
COCO_train2014_000000054194,train,train
COCO_train2014_000000054244,train,train
COCO_train2014_000000054260,train,train
COCO_train2014_000000054286,train,train
COCO_train2014_000000054386,train,train
COCO_train2014_000000054402,train,train
COCO_train2014_000000054492,train,train
COCO_train2014_000000054541,train,train
COCO_train2014_000000054692,train,train
COCO_train2014_000000054738,train,train
COCO_train2014_000000054758,train,train
COCO_train2014_000000054764,train,train
COCO_train2014_000000054803,train,train
COCO_train2014_000000054806,train,train
COCO_train2014_000000054868,train,train
COCO_train2014_000000054869,train,train
COCO_train2014_000000054943,train,train
COCO_train2014_000000054953,train,train
COCO_train2014_000000054957,train,train
COCO_train2014_000000055128,train,train
COCO_train2014_000000055202,train,train
COCO_train2014_000000055226,train,train
COCO_train2014_000000055276,train,train
COCO_train2014_000000055288,train,train
COCO_train2014_000000055294,train,train
COCO_train2014_000000055344,train,train
COCO_train2014_000000055398,train,train
COCO_train2014_000000055413,train,train
COCO_train2014_000000055468,train,train
COCO_train2014_000000055478,train,train
COCO_train2014_000000055517,train,train
COCO_train2014_000000055521,train,train
COCO_train2014_000000055527,train,train
COCO_train2014_000000055618,train,train
COCO_train2014_000000055627,train,train
COCO_train2014_000000055641,train,train
COCO_train2014_000000055695,train,train
COCO_train2014_000000055712,train,train
COCO_train2014_000000055731,train,train
COCO_train2014_000000055733,train,train
COCO_train2014_000000055764,train,train
COCO_train2014_000000055818,train,train
COCO_train2014_000000055873,train,train
COCO_train2014_000000055891,train,train
COCO_train2014_000000055915,train,train
COCO_train2014_000000055942,train,train
COCO_train2014_000000055947,train,train
COCO_train2014_000000055966,train,train
COCO_train2014_000000056005,train,train
COCO_train2014_000000056006,train,train
COCO_train2014_000000056075,train,train
COCO_train2014_000000056109,train,train
COCO_train2014_000000056132,train,train
COCO_train2014_000000056262,train,train
COCO_train2014_000000056287,train,train
COCO_train2014_000000056332,train,train
COCO_train2014_000000056416,train,train
COCO_train2014_000000056432,train,train
COCO_train2014_000000056480,train,train
COCO_train2014_000000056715,train,train
COCO_train2014_000000056733,train,train
COCO_train2014_000000056971,train,train
COCO_train2014_000000057088,train,train
COCO_train2014_000000057199,train,train
COCO_train2014_000000057284,train,train
COCO_train2014_000000057381,train,train
COCO_train2014_000000057461,train,train
COCO_train2014_000000057481,train,train
COCO_train2014_000000057551,train,train
COCO_train2014_000000057641,train,train
COCO_train2014_000000057697,train,train
COCO_train2014_000000057772,train,train
COCO_train2014_000000057870,train,train
COCO_train2014_000000057926,train,train
COCO_train2014_000000057999,train,train
COCO_train2014_000000058021,train,train
COCO_train2014_000000058101,train,train
COCO_train2014_000000058102,train,train
COCO_train2014_000000058105,train,train
COCO_train2014_000000058134,train,train
COCO_train2014_000000058161,train,train
COCO_train2014_000000058268,train,train
COCO_train2014_000000058270,train,train
COCO_train2014_000000058281,train,train
COCO_train2014_000000058307,train,train
COCO_train2014_000000058351,train,train
COCO_train2014_000000058464,train,train
COCO_train2014_000000058465,train,train
COCO_train2014_000000058482,train,train
COCO_train2014_000000058547,train,train
COCO_train2014_000000058580,train,train
COCO_train2014_000000058609,train,train
COCO_train2014_000000058619,train,train
COCO_train2014_000000058633,train,train
COCO_train2014_000000058681,train,train
COCO_train2014_000000058684,train,train
COCO_train2014_000000058753,train,train
COCO_train2014_000000058815,train,train
COCO_train2014_000000058864,train,train
COCO_train2014_000000058873,train,train
COCO_train2014_000000058911,train,train
COCO_train2014_000000058928,train,train
COCO_train2014_000000058979,train,train
COCO_train2014_000000058987,train,train
COCO_train2014_000000059024,train,train
COCO_train2014_000000059034,train,train
COCO_train2014_000000059041,train,train
COCO_train2014_000000059281,train,train
COCO_train2014_000000059388,train,train
COCO_train2014_000000059394,train,train
COCO_train2014_000000059582,train,train
COCO_train2014_000000059611,train,train
COCO_train2014_000000059683,train,train
COCO_train2014_000000059685,train,train
COCO_train2014_000000059776,train,train
COCO_train2014_000000059906,train,train
COCO_train2014_000000059918,train,train
COCO_train2014_000000059971,train,train
COCO_train2014_000000060034,train,train
COCO_train2014_000000060136,train,train
COCO_train2014_000000060180,train,train
COCO_train2014_000000060245,train,train
COCO_train2014_000000060324,train,train
COCO_train2014_000000060360,train,train
COCO_train2014_000000060378,train,train
COCO_train2014_000000060402,train,train
COCO_train2014_000000060457,train,train
COCO_train2014_000000060599,train,train
COCO_train2014_000000060720,train,train
COCO_train2014_000000060814,train,train
COCO_train2014_000000060828,train,train
COCO_train2014_000000060890,train,train
COCO_train2014_000000061206,train,train
COCO_train2014_000000061266,train,train
COCO_train2014_000000061307,train,train
COCO_train2014_000000061459,train,train
COCO_train2014_000000061463,train,train
COCO_train2014_000000061588,train,train
COCO_train2014_000000061635,train,train
COCO_train2014_000000061672,train,train
COCO_train2014_000000061877,train,train
COCO_train2014_000000062038,train,train
COCO_train2014_000000062046,train,train
COCO_train2014_000000062053,train,train
COCO_train2014_000000062075,train,train
COCO_train2014_000000062175,train,train
COCO_train2014_000000062204,train,train
COCO_train2014_000000062313,train,train
COCO_train2014_000000062336,train,train
COCO_train2014_000000062337,train,train
COCO_train2014_000000062446,train,train
COCO_train2014_000000062464,train,train
COCO_train2014_000000062547,train,train
COCO_train2014_000000062552,train,train
COCO_train2014_000000062589,train,train
COCO_train2014_000000062716,train,train
COCO_train2014_000000062743,train,train
COCO_train2014_000000062756,train,train
COCO_train2014_000000062770,train,train
COCO_train2014_000000062815,train,train
COCO_train2014_000000062893,train,train
COCO_train2014_000000062995,train,train
COCO_train2014_000000063043,train,train
COCO_train2014_000000063081,train,train
COCO_train2014_000000063123,train,train
COCO_train2014_000000063143,train,train
COCO_train2014_000000063230,train,train
COCO_train2014_000000063275,train,train
COCO_train2014_000000063347,train,train
COCO_train2014_000000063571,train,train
COCO_train2014_000000063662,train,train
COCO_train2014_000000063681,train,train
COCO_train2014_000000063745,train,train
COCO_train2014_000000063818,train,train
COCO_train2014_000000063835,train,train
COCO_train2014_000000063845,train,train
COCO_train2014_000000063865,train,train
COCO_train2014_000000064139,train,train
COCO_train2014_000000064534,train,train
COCO_train2014_000000064562,train,train
COCO_train2014_000000064704,train,train
COCO_train2014_000000064733,train,train
COCO_train2014_000000064834,train,train
COCO_train2014_000000064893,train,train
COCO_train2014_000000064908,train,train
COCO_train2014_000000065153,train,train
COCO_train2014_000000065163,train,train
COCO_train2014_000000065166,train,train
COCO_train2014_000000065195,train,train
COCO_train2014_000000065329,train,train
COCO_train2014_000000065440,train,train
COCO_train2014_000000065518,train,train
COCO_train2014_000000065588,train,train
COCO_train2014_000000065668,train,train
